outlet_id,category,outlet_name,dealer_name,outlet_type,state,city,locality,street_address,pincode,country,latitude,longitude,telephone,email,contact_person,opening_hours,payment_modes,amenities,rating_value,rating_count,page_url,map_url
241000,Retail_Fuel,IndianOil,Abhaypur Lb Kisan Seva Kendra,GasStation,Assam,Kamrup,College Nagar,"Ground Floor, Abhaypur, Changsari",781031,India,26.199305000,91.715613000,+919954795727,sanjeevborah2014@gmail.com,Borah Sanjeev,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.3,244,https://locator.iocl.com/indianoil-abhaypur-lb-kisan-seva-kendra-petrol-pump-college-nagar-kamrup-241000/Home,https://locator.iocl.com/indianoil-abhaypur-lb-kisan-seva-kendra-petrol-pump-college-nagar-kamrup-241000/Map
240954,Retail_Fuel,IndianOil,Mc Kakati Filling Centre,GasStation,Assam,Kamrup,Bangaon,"Ground Floor, Murara, Rangia",781354,India,26.431336000,91.624310000,+919864060011,nripankakakati@gmail.com,Nripanka Kakati,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,51,https://locator.iocl.com/indianoil-mc-kakati-filling-centre-petrol-pump-bangaon-kamrup-240954/Home,https://locator.iocl.com/indianoil-mc-kakati-filling-centre-petrol-pump-bangaon-kamrup-240954/Map
241262,Retail_Fuel,IndianOil,Nizara Service Station,GasStation,Assam,Kamrup,Barpalaha,"Ground Floor, NH 31, Dorakahara",781121,India,26.287626000,91.711592000,+919954618108,nizaraservicestation190702@gmail.com,Mihir Kumar Deka,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,219,https://locator.iocl.com/indianoil-nizara-service-station-petrol-pump-barpalaha-kamrup-241262/Home,https://locator.iocl.com/indianoil-nizara-service-station-petrol-pump-barpalaha-kamrup-241262/Map
241278,Retail_Fuel,IndianOil,Highway Service Centre,GasStation,Assam,Bongaigaon,Dhaligaon,Ground Floor,783385,India,26.504192000,90.549923000,+919435021582,highwayservicecentre321@gmail.com,Jain Rajesh,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,137,https://locator.iocl.com/indianoil-highway-service-centre-petrol-pump-dhaligaon-bongaigaon-241278/Home,https://locator.iocl.com/indianoil-highway-service-centre-petrol-pump-dhaligaon-bongaigaon-241278/Map
241490,Retail_Fuel,IndianOil,Dune Petroleums,GasStation,Assam,Kamrup,College Nagar,"Ground Floor, Abhoypur, Gauripur",781031,India,26.198787000,91.703567000,+919864055320,iftikarhussain_dune@yahoo.com,Iftikar Hussain,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.5,13,https://locator.iocl.com/indianoil-dune-petroleums-petrol-pump-college-nagar-kamrup-241490/Home,https://locator.iocl.com/indianoil-dune-petroleums-petrol-pump-college-nagar-kamrup-241490/Map
241011,Retail_Fuel,IndianOil,Maa Kamakhya Service Station,GasStation,Assam,Kamrup,Puthimari,"Ground Floor, Kamalpur, NH 31",781380,India,26.346465000,91.694582000,+919435041556,sopu07mkss@gmail.com,Karabi Kakati,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,285,https://locator.iocl.com/indianoil-maa-kamakhya-service-station-petrol-pump-puthimari-kamrup-241011/Home,https://locator.iocl.com/indianoil-maa-kamakhya-service-station-petrol-pump-puthimari-kamrup-241011/Map
241380,Retail_Fuel,IndianOil,Highway Petro Diesel,GasStation,Assam,Kamrup,Bangaon,"Ground Floor, R G Baruah Road, Kamrup",781354,India,26.439714000,91.60655,+919435110610,highwaypetrodiesel@gmail.com,Meeta Baruah,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,75,https://locator.iocl.com/indianoil-highway-petro-diesel-petrol-pump-bangaon-kamrup-241380/Home,https://locator.iocl.com/indianoil-highway-petro-diesel-petrol-pump-bangaon-kamrup-241380/Map
276846,Retail_Fuel,IndianOil,Coco Shiv Shankar Ksk Adhoc Tamarha,GasStation,Assam,Bongaigaon,Narikhola,"Ground Floor, Rabhapara, Sijangram",783384,India,26.347434,90.687863,+919957632094,tkskmunni@gmail.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,4.4,21,https://locator.iocl.com/indianoil-coco-shiv-shankar-ksk-adhoc-tamarha-petrol-pump-narikhola-bongaigaon-276846/Home,https://locator.iocl.com/indianoil-coco-shiv-shankar-ksk-adhoc-tamarha-petrol-pump-narikhola-bongaigaon-276846/Map
241022,Retail_Fuel,IndianOil,Bhabani Oil Service,GasStation,Assam,Kamrup,Puthimari,"Ground Floor, Baihata, Kamalpur",781380,India,26.3455857,91.6863053,+917002025525,biswajitdeka823@gmail.com,Biswajit Deka,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.9,10,https://locator.iocl.com/indianoil-bhabani-oil-service-petrol-pump-puthimari-kamrup-241022/Home,https://locator.iocl.com/indianoil-bhabani-oil-service-petrol-pump-puthimari-kamrup-241022/Map
240944,Retail_Fuel,IndianOil,Suren &amp; Kishor Filling Enterprise,GasStation,Assam,Kamrup,Baghdoba,"No 5, Betna, Goreswar",781366,India,26.497508400,91.726394100,+919954218160,msmitu258@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.8,24,https://locator.iocl.com/indianoil-suren-kishor-filling-enterprise-petrol-pump-baghdoba-kamrup-240944/Home,https://locator.iocl.com/indianoil-suren-kishor-filling-enterprise-petrol-pump-baghdoba-kamrup-240944/Map
241358,Retail_Fuel,IndianOil,Luit Service Station,GasStation,Assam,Kamrup,College Nagar,"Ground Floor, Hajo Road",781031,India,26.215350000,91.627647000,+919864011686,utpala1975@gmail.com,Utpala Kaur,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,9,https://locator.iocl.com/indianoil-luit-service-station-petrol-pump-college-nagar-kamrup-241358/Home,https://locator.iocl.com/indianoil-luit-service-station-petrol-pump-college-nagar-kamrup-241358/Map
241409,Retail_Fuel,IndianOil,Urvasi Auto Service,GasStation,Assam,Kamrup,College Nagar,"Ground Floor, Rangiya",781031,India,26.407488000,91.633114000,+916000618150,urvasiautoservice1@gmail.com,Hemadhar Kalita,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,75,https://locator.iocl.com/indianoil-urvasi-auto-service-petrol-pump-college-nagar-kamrup-241409/Home,https://locator.iocl.com/indianoil-urvasi-auto-service-petrol-pump-college-nagar-kamrup-241409/Map
241419,Retail_Fuel,IndianOil,Hemanta Pol Concern,GasStation,Assam,Kamrup,College Nagar,"Ground Floor, NH 31, Amingaon",781031,India,26.217357000,91.696229000,+919435044201,hemantapolconcern@gmail.com,Dolee Medhi,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,74,https://locator.iocl.com/indianoil-hemanta-pol-concern-petrol-pump-college-nagar-kamrup-241419/Home,https://locator.iocl.com/indianoil-hemanta-pol-concern-petrol-pump-college-nagar-kamrup-241419/Map
277639,Retail_Fuel,IndianOil,Star Line Station,GasStation,Assam,Bongaigaon,Karigaon,Ground Floor,783373,India,26.54595537,90.354822,+918638254478,ranapratapbrahma@gmail.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment",Kerbside Parking,3.9,12,https://locator.iocl.com/indianoil-star-line-station-petrol-pump-karigaon-bongaigaon-277639/Home,https://locator.iocl.com/indianoil-star-line-station-petrol-pump-karigaon-bongaigaon-277639/Map
241076,Retail_Fuel,IndianOil,Chamaria Kisan Seva Kendra,GasStation,Assam,Kamrup,Chamaria,"Ground Floor, Dekachang",781136,India,26.061038000,91.157294000,+919864279700,mannasinharoy@yahoo.in,Bani Sinha Roy Bani,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,39,https://locator.iocl.com/indianoil-chamaria-kisan-seva-kendra-petrol-pump-chamaria-kamrup-241076/Home,https://locator.iocl.com/indianoil-chamaria-kisan-seva-kendra-petrol-pump-chamaria-kamrup-241076/Map
241292,Retail_Fuel,IndianOil,Bijoynagar Service Stn,GasStation,Assam,Kamrup,Bijoynagar,Ground Floor,781122,India,26.103143000,91.509632000,+919651221743,tapankalita@msn.com,Basanta Kalita,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,72,https://locator.iocl.com/indianoil-bijoynagar-service-stn-petrol-pump-bijoynagar-kamrup-241292/Home,https://locator.iocl.com/indianoil-bijoynagar-service-stn-petrol-pump-bijoynagar-kamrup-241292/Map
241039,Retail_Fuel,IndianOil,Chandmall S &amp; Co,GasStation,Assam,Kamrup,Bijoynagar,"Ground Floor, Gauhati",781122,India,26.100380000,91.504173000,+919954027837,cmsbjgn@gmail.com,Bimal Kumar,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",5,14,https://locator.iocl.com/indianoil-chandmall-s-co-petrol-pump-bijoynagar-kamrup-241039/Home,https://locator.iocl.com/indianoil-chandmall-s-co-petrol-pump-bijoynagar-kamrup-241039/Map
241080,Retail_Fuel,IndianOil,Swagat Ro Isbt A/C Md Astc,GasStation,Assam,Kamrup,Garchuk,"Ground Floor, Betkuchi",781035,India,26.115382000,91.723780000,+919859640896,swagatroastc@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.2,69,https://locator.iocl.com/indianoil-swagat-ro-isbt-a-c-md-astc-petrol-pump-garchuk-kamrup-241080/Home,https://locator.iocl.com/indianoil-swagat-ro-isbt-a-c-md-astc-petrol-pump-garchuk-kamrup-241080/Map
241099,Retail_Fuel,IndianOil,Barihat Kisan Seva Kendra,GasStation,Assam,Kamrup,Amranga,"Ground Floor, Chayani Barduar",781130,India,26.044219000,91.518061000,+918638041922,ritamahanta2013@gmail.com,Rita Mahanta,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.3,58,https://locator.iocl.com/indianoil-barihat-kisan-seva-kendra-petrol-pump-amranga-kamrup-241099/Home,https://locator.iocl.com/indianoil-barihat-kisan-seva-kendra-petrol-pump-amranga-kamrup-241099/Map
241282,Retail_Fuel,IndianOil,Sogani Service Station,GasStation,Assam,Kamrup,Garchuk,"Ground Floor, NH 37, Boragaon",781035,India,26.118752000,91.696639000,+919864095707,soganiservicestationro@gmail.com,Lalit Kumar Sogani,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.5,10,https://locator.iocl.com/indianoil-sogani-service-station-petrol-pump-garchuk-kamrup-241282/Home,https://locator.iocl.com/indianoil-sogani-service-station-petrol-pump-garchuk-kamrup-241282/Map
241096,Retail_Fuel,IndianOil,Batarhat Kisan Seva Kendra,GasStation,Assam,Kamrup,Bijoynagar,"Ground Floor, Rampur, Dahali",781122,India,26.0978955,91.4971804,+919435010175,vision.travels@rocketmail.com,Pritimayee Nath,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Toilet",5,1,https://locator.iocl.com/indianoil-batarhat-kisan-seva-kendra-petrol-pump-bijoynagar-kamrup-241096/Home,https://locator.iocl.com/indianoil-batarhat-kisan-seva-kendra-petrol-pump-bijoynagar-kamrup-241096/Map
241143,Retail_Fuel,IndianOil,Hajo Town Fuelling Centre,GasStation,Assam,Kamrup,Akadi,"Ground Floor, Hajo",781102,India,26.251715000,91.536375000,+917638829197,hajotownfc@gmail.com,Satya Ram Das,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,70,https://locator.iocl.com/indianoil-hajo-town-fuelling-centre-petrol-pump-akadi-kamrup-241143/Home,https://locator.iocl.com/indianoil-hajo-town-fuelling-centre-petrol-pump-akadi-kamrup-241143/Map
196071,Retail_Fuel,IndianOil,Air Transport Corporation,GasStation,Assam,Kamrup,Beltola,Ground Floor,781028,India,26.113852,91.805077,+918403879641,atcgoyalsudhir@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4,16,https://locator.iocl.com/indianoil-air-transport-corporation-petrol-pump-beltola-kamrup-196071/Home,https://locator.iocl.com/indianoil-air-transport-corporation-petrol-pump-beltola-kamrup-196071/Map
196074,Retail_Fuel,IndianOil,NB Fuel Station,GasStation,Assam,Kamrup,Beltola,"Fatasil, Datalpara",781025,India,26.129400,91.720551,+916900185952,nb.fuel.station@gmail.com,Manager,Monday: 12:00 AM-11:59 PM; Tuesday: 12:00 AM-11:59 PM; Wednesday: 12:00 AM-11:59 PM; Thursday: 12:00 AM-11:59 PM; Friday: 12:00 AM-11:59 PM; Saturday: 12:00 AM-11:59 PM; Sunday: 12:00 AM-11:59 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.1,299,https://locator.iocl.com/indianoil-nb-fuel-station-petrol-pump-beltola-kamrup-196074/Home,https://locator.iocl.com/indianoil-nb-fuel-station-petrol-pump-beltola-kamrup-196074/Map
241163,Retail_Fuel,IndianOil,Banti Kishan Seva Kendra,GasStation,Assam,Kamrup,Khopani Kuchi,"Ground Floor, Akadi",781102,India,26.285642000,91.505697000,+917896891476,nathandsarma@yahoo.co.in,Brajendra Nandan Das,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",3.3,39,https://locator.iocl.com/indianoil-banti-kishan-seva-kendra-petrol-pump-khopani-kuchi-kamrup-241163/Home,https://locator.iocl.com/indianoil-banti-kishan-seva-kendra-petrol-pump-khopani-kuchi-kamrup-241163/Map
241088,Retail_Fuel,IndianOil,Umananda Kisan Seva Kendra,GasStation,Assam,Kamrup,Bihapara,"No 2, Dimu, Rangia",781365,India,26.337946000,91.606308000,+919864061043,bhattacharyyakishor@ymail.com,Kishore Bhattacharya,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4.7,99,https://locator.iocl.com/indianoil-umananda-kisan-seva-kendra-petrol-pump-bihapara-kamrup-241088/Home,https://locator.iocl.com/indianoil-umananda-kisan-seva-kendra-petrol-pump-bihapara-kamrup-241088/Map
196083,Retail_Fuel,IndianOil,Emon High Speed,GasStation,Assam,Kamrup,Kamrup,Beltola Basistha Road,781028,India,26.116662,91.797987,+918822433757,emonhighspeed@gmail.com,Manager,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Free Air Facility, Toilet",4.5,6,https://locator.iocl.com/indianoil-emon-high-speed-petrol-pump-kamrup-kamrup-196083/Home,https://locator.iocl.com/indianoil-emon-high-speed-petrol-pump-kamrup-kamrup-196083/Map
241108,Retail_Fuel,IndianOil,Palasbari Service Station,GasStation,Assam,Kamrup,Palasbari,"Ground Floor, Dongargaon",781125,India,26.092181,91.543022,+919435591761,pss159708@gmail.com,Basanta Kalita,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",3.8,305,https://locator.iocl.com/indianoil-palasbari-service-station-petrol-pump-palasbari-kamrup-241108/Home,https://locator.iocl.com/indianoil-palasbari-service-station-petrol-pump-palasbari-kamrup-241108/Map
196096,Retail_Fuel,IndianOil,Mathgharia Auto Service,GasStation,Assam,Kamrup,Beltola,"Mathgharia, Dispur",781020,India,26.178654,91.821198,+918638171577,mathgharia123@gmail.com,Manager,Monday: 05:30 AM-10:00 PM; Tuesday: 05:30 AM-10:00 PM; Wednesday: 05:30 AM-10:00 PM; Thursday: 05:30 AM-10:00 PM; Friday: 05:30 AM-10:00 PM; Saturday: 05:30 AM-10:00 PM; Sunday: 05:30 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.1,177,https://locator.iocl.com/indianoil-mathgharia-auto-service-petrol-pump-beltola-kamrup-196096/Home,https://locator.iocl.com/indianoil-mathgharia-auto-service-petrol-pump-beltola-kamrup-196096/Map
241106,Retail_Fuel,IndianOil,Changsari Service Station,GasStation,Assam,Kamrup,Baralabari,"Ground Floor, Changsari",781101,India,26.227644000,91.696460000,+917002534467,changsariservicestation@gmail.com,Rudhir Senapati,Monday: 06:00 AM-10:00 PM; Tuesday: 06:00 AM-10:00 PM; Wednesday: 06:00 AM-10:00 PM; Thursday: 06:00 AM-10:00 PM; Friday: 06:00 AM-10:00 PM; Saturday: 06:00 AM-10:00 PM; Sunday: 06:00 AM-10:00 PM,"Cash, Credit Card, Debit Card, Online Payment","Kerbside Parking; Clean Drinking Water, Free Air Facility, Toilet",4.2,273,https://locator.iocl.com/indianoil-changsari-service-station-petrol-pump-baralabari-kamrup-241106/Home,https://locator.iocl.com/indianoil-changsari-service-station-petrol-pump-baralabari-kamrup-241106/Map
